state/region,ages,year,population,state,area (sq. mi),인구밀도
DC,total,2002.0,573158.0,District of Columbia,68.0,8428.79411764706
DC,under18,2002.0,113822.0,District of Columbia,68.0,1673.8529411764705
DC,total,1999.0,570220.0,District of Columbia,68.0,8385.588235294117
DC,under18,1999.0,115003.0,District of Columbia,68.0,1691.2205882352941
DC,total,2000.0,572046.0,District of Columbia,68.0,8412.441176470587
DC,under18,2000.0,114503.0,District of Columbia,68.0,1683.8676470588234
DC,under18,1998.0,113839.0,District of Columbia,68.0,1674.1029411764705
DC,total,1998.0,565232.0,District of Columbia,68.0,8312.235294117647
DC,under18,1997.0,119531.0,District of Columbia,68.0,1757.8088235294117
DC,total,1997.0,567739.0,District of Columbia,68.0,8349.10294117647
DC,under18,1996.0,121210.0,District of Columbia,68.0,1782.5
DC,total,1996.0,572379.0,District of Columbia,68.0,8417.338235294117
DC,total,1995.0,580519.0,District of Columbia,68.0,8537.04411764706
DC,under18,1995.0,123620.0,District of Columbia,68.0,1817.9411764705883
DC,total,1993.0,595302.0,District of Columbia,68.0,8754.441176470587
DC,under18,1993.0,120471.0,District of Columbia,68.0,1771.6323529411766
DC,under18,1994.0,122170.0,District of Columbia,68.0,1796.6176470588234
DC,total,1994.0,589240.0,District of Columbia,68.0,8665.29411764706
DC,total,1991.0,600870.0,District of Columbia,68.0,8836.323529411764
DC,under18,1991.0,116825.0,District of Columbia,68.0,1718.014705882353
DC,under18,1992.0,118636.0,District of Columbia,68.0,1744.6470588235295
DC,total,1992.0,597567.0,District of Columbia,68.0,8787.75
DC,under18,1990.0,112632.0,District of Columbia,68.0,1656.3529411764705
DC,total,1990.0,605321.0,District of Columbia,68.0,8901.779411764706
FL,total,1990.0,13033307.0,Florida,65758.0,198.20108579944645
FL,under18,1990.0,2988807.0,Florida,65758.0,45.45161045043949
FL,under18,1991.0,3045638.0,Florida,65758.0,46.31585510508227
FL,total,1991.0,13369798.0,Florida,65758.0,203.31819702545698
FL,total,1994.0,14239444.0,Florida,65758.0,216.54314303963017
FL,under18,1994.0,3299887.0,Florida,65758.0,50.18228960734815
FL,under18,1993.0,3214066.0,Florida,65758.0,48.877186045804315
FL,total,1993.0,13927185.0,Florida,65758.0,211.79453450530733
FL,total,1992.0,13650553.0,Florida,65758.0,207.58771556312539
FL,under18,1992.0,3120439.0,Florida,65758.0,47.4533744943581
FL,under18,1995.0,3366468.0,Florida,65758.0,51.1948051948052
FL,total,1995.0,14537875.0,Florida,65758.0,221.08146537303446
FL,total,1996.0,14853360.0,Florida,65758.0,225.87913257702485
FL,under18,1996.0,3431695.0,Florida,65758.0,52.186730131695
FL,under18,1998.0,3557561.0,Florida,65758.0,54.10080902703854
FL,under18,1997.0,3502269.0,Florida,65758.0,53.25996836886767
FL,total,1997.0,15186304.0,Florida,65758.0,230.9423035980413
FL,total,1998.0,15486559.0,Florida,65758.0,235.50836400133824
FL,total,1999.0,15759421.0,Florida,65758.0,239.65785151616532
FL,under18,1999.0,3611711.0,Florida,65758.0,54.92428297697619
FL,total,2000.0,16047515.0,Florida,65758.0,244.0389762462362
FL,under18,2000.0,3654880.0,Florida,65758.0,55.58076583837708
FL,total,2001.0,16356966.0,Florida,65758.0,248.7448827519085
FL,under18,2001.0,3714439.0,Florida,65758.0,56.48649593965753
FL,total,2002.0,16689370.0,Florida,65758.0,253.79984184433832
FL,under18,2002.0,3774624.0,Florida,65758.0,57.40174579518842
FL,total,2003.0,17004085.0,Florida,65758.0,258.5857994464552
FL,under18,2003.0,3820876.0,Florida,65758.0,58.10511268590894
FL,total,2004.0,17415318.0,Florida,65758.0,264.8395328325071
FL,under18,2004.0,3890734.0,Florida,65758.0,59.16746251406673
FL,total,2005.0,17842038.0,Florida,65758.0,271.3287812889686
FL,under18,2005.0,3968178.0,Florida,65758.0,60.34517473159159
FL,total,2006.0,18166990.0,Florida,65758.0,276.2704157669029
FL,under18,2006.0,4022912.0,Florida,65758.0,61.177529730222936
FL,total,2007.0,18367842.0,Florida,65758.0,279.32482739742693
FL,under18,2007.0,4031098.0,Florida,65758.0,61.30201648468628
FL,total,2008.0,18527305.0,Florida,65758.0,281.74982511633567
FL,under18,2008.0,4018372.0,Florida,65758.0,61.108488700994556
FL,total,2009.0,18652644.0,Florida,65758.0,283.65588977766964
FL,under18,2009.0,3997283.0,Florida,65758.0,60.787782475136105
FL,under18,2013.0,4026674.0,Florida,65758.0,61.2347394993765
FL,total,2013.0,19552860.0,Florida,65758.0,297.34572219349735
FL,under18,2010.0,3999532.0,Florida,65758.0,60.82198363697193
FL,total,2010.0,18846054.0,Florida,65758.0,286.59712886644974
FL,under18,2011.0,4002550.0,Florida,65758.0,60.867879193406125
FL,total,2011.0,19083482.0,Florida,65758.0,290.2077617932419
FL,under18,2012.0,4012421.0,Florida,65758.0,61.017990206514796
FL,total,2012.0,19320749.0,Florida,65758.0,293.81594634873323
GA,total,2012.0,9915646.0,Georgia,59441.0,166.81492572466817
GA,under18,2012.0,2487831.0,Georgia,59441.0,41.853787789572856
GA,under18,2011.0,2488898.0,Georgia,59441.0,41.871738362409786
GA,total,2011.0,9810181.0,Georgia,59441.0,165.04064534580507
GA,under18,2010.0,2490884.0,Georgia,59441.0,41.90514964418499
GA,total,2010.0,9713248.0,Georgia,59441.0,163.40990225601857
GA,total,2013.0,9992167.0,Georgia,59441.0,168.10226947729683
GA,total,2009.0,9620846.0,Georgia,59441.0,161.8553860130213
GA,under18,2009.0,2485781.0,Georgia,59441.0,41.819299809895526
GA,under18,2013.0,2489709.0,Georgia,59441.0,41.88538214363823
GA,total,2007.0,9349988.0,Georgia,59441.0,157.2986322571962
GA,under18,2007.0,2456249.0,Georgia,59441.0,41.32247102168537
GA,total,2008.0,9504843.0,Georgia,59441.0,159.90382059521207
GA,under18,2008.0,2479097.0,Georgia,59441.0,41.70685217274272
GA,total,2005.0,8925922.0,Georgia,59441.0,150.16439831093015
GA,under18,2005.0,2353604.0,Georgia,59441.0,39.59563264413452
GA,total,2006.0,9155813.0,Georgia,59441.0,154.03194764556451
GA,under18,2006.0,2406014.0,Georgia,59441.0,40.47734728554365
GA,total,2003.0,8622793.0,Georgia,59441.0,145.06473646136504
GA,under18,2003.0,2278710.0,Georgia,59441.0,38.335660570986356
GA,total,2004.0,8769252.0,Georgia,59441.0,147.52867549334636
GA,under18,2004.0,2308855.0,Georgia,59441.0,38.84280210629027
GA,total,2001.0,8377038.0,Georgia,59441.0,140.93030063424237
GA,under18,2001.0,2215390.0,Georgia,59441.0,37.270402584074965
GA,total,2002.0,8508256.0,Georgia,59441.0,143.13783415487626
GA,under18,2002.0,2249784.0,Georgia,59441.0,37.84902676603691
GA,total,1999.0,8045965.0,Georgia,59441.0,135.36052556316346
GA,under18,1999.0,2130698.0,Georgia,59441.0,35.8455947914739
GA,total,2000.0,8227303.0,Georgia,59441.0,138.41124812839624
GA,under18,2000.0,2176576.0,Georgia,59441.0,36.61741895324776
GA,total,1997.0,7685099.0,Georgia,59441.0,129.28953079524234
GA,under18,1997.0,2034163.0,Georgia,59441.0,34.22154741676621
GA,under18,1998.0,2078998.0,Georgia,59441.0,34.97582476741643
GA,total,1998.0,7863536.0,Georgia,59441.0,132.2914486633805
GA,under18,1996.0,1993171.0,Georgia,59441.0,33.531922410457426
GA,total,1996.0,7501069.0,Georgia,59441.0,126.1935196245016
GA,total,1995.0,7328413.0,Georgia,59441.0,123.28885785905352
GA,under18,1995.0,1949818.0,Georgia,59441.0,32.802577345603204
GA,under18,1992.0,1817781.0,Georgia,59441.0,30.581265456503086
GA,total,1992.0,6817203.0,Georgia,59441.0,114.68856513181137
GA,total,1993.0,6978240.0,Georgia,59441.0,117.39775575781026
GA,under18,1993.0,1865021.0,Georgia,59441.0,31.37600309550647
GA,under18,1994.0,1906539.0,Georgia,59441.0,32.074477212698305
GA,total,1994.0,7157165.0,Georgia,59441.0,120.4078834474521
GA,total,1991.0,6653005.0,Georgia,59441.0,111.92619572349052
GA,under18,1991.0,1773675.0,Georgia,59441.0,29.839252367894215
GA,under18,1990.0,1747363.0,Georgia,59441.0,29.39659494288454
GA,total,1990.0,6512602.0,Georgia,59441.0,109.56413923049747
HI,under18,1990.0,279983.0,Hawaii,10932.0,25.611324551774608
HI,total,1990.0,1113491.0,Hawaii,10932.0,101.85611050128064
HI,total,1991.0,1136754.0,Hawaii,10932.0,103.9840834248079
HI,under18,1991.0,287871.0,Hawaii,10932.0,26.332875960482987
HI,under18,1994.0,307517.0,Hawaii,10932.0,28.129985364068787
HI,total,1994.0,1187536.0,Hawaii,10932.0,108.6293450420783
HI,total,1993.0,1172838.0,Hawaii,10932.0,107.28485181119649
HI,under18,1993.0,301473.0,Hawaii,10932.0,27.577113062568607
HI,under18,1992.0,295124.0,Hawaii,10932.0,26.99634101719722
HI,total,1992.0,1158613.0,Hawaii,10932.0,105.98362605195756
HI,total,1995.0,1196854.0,Hawaii,10932.0,109.48170508598609
HI,under18,1995.0,310325.0,Hawaii,10932.0,28.386845956824004
HI,under18,1996.0,311213.0,Hawaii,10932.0,28.468075375045736
HI,total,1996.0,1203755.0,Hawaii,10932.0,110.11297109403586
HI,under18,1998.0,304576.0,Hawaii,10932.0,27.86095865349433
HI,total,1998.0,1215233.0,Hawaii,10932.0,111.16291620929381
HI,total,1997.0,1211640.0,Hawaii,10932.0,110.83424807903403
HI,under18,1997.0,309465.0,Hawaii,10932.0,28.308177826564215
HI,total,2000.0,1213519.0,Hawaii,10932.0,111.00612879619466
HI,under18,2000.0,295352.0,Hawaii,10932.0,27.01719721917307
HI,total,1999.0,1210300.0,Hawaii,10932.0,110.71167215514087
HI,under18,1999.0,299680.0,Hawaii,10932.0,27.413099158433955
HI,total,2002.0,1239613.0,Hawaii,10932.0,113.39306622758873
HI,under18,2002.0,293600.0,Hawaii,10932.0,26.85693377241127
HI,total,2001.0,1225948.0,Hawaii,10932.0,112.14306622758873
HI,under18,2001.0,294133.0,Hawaii,10932.0,26.905689718258323
HI,total,2004.0,1273569.0,Hawaii,10932.0,116.49917672886937
HI,under18,2004.0,298103.0,Hawaii,10932.0,27.268843761434322
HI,total,2003.0,1251154.0,Hawaii,10932.0,114.44877424076107
HI,under18,2003.0,294519.0,Hawaii,10932.0,26.94099890230516
HI,total,2006.0,1309731.0,Hawaii,10932.0,119.80708013172338
HI,under18,2006.0,299313.0,Hawaii,10932.0,27.379527991218442
HI,total,2005.0,1292729.0,Hawaii,10932.0,118.2518294914014
HI,under18,2005.0,298497.0,Hawaii,10932.0,27.30488474204171
HI,total,2008.0,1332213.0,Hawaii,10932.0,121.86361141602634
HI,under18,2008.0,301094.0,Hawaii,10932.0,27.542444200512257
HI,total,2007.0,1315675.0,Hawaii,10932.0,120.35080497621661
HI,under18,2007.0,300207.0,Hawaii,10932.0,27.461306256860592
HI,under18,2013.0,307266.0,Hawaii,10932.0,28.10702524698134
HI,total,2009.0,1346717.0,Hawaii,10932.0,123.19035858031467
HI,under18,2009.0,302796.0,Hawaii,10932.0,27.698133918770584
HI,total,2013.0,1404054.0,Hawaii,10932.0,128.4352360043908
HI,total,2010.0,1363731.0,Hawaii,10932.0,124.7467069154775
HI,under18,2010.0,303812.0,Hawaii,10932.0,27.791072081961214
HI,total,2011.0,1376897.0,Hawaii,10932.0,125.95106110501281
HI,under18,2011.0,305396.0,Hawaii,10932.0,27.935967800951335
HI,under18,2012.0,305981.0,Hawaii,10932.0,27.989480424442004
HI,total,2012.0,1390090.0,Hawaii,10932.0,127.15788510793999
ID,total,2012.0,1595590.0,Idaho,83574.0,19.09194247014622
ID,under18,2012.0,427177.0,Idaho,83574.0,5.111362385430875
ID,under18,2011.0,428535.0,Idaho,83574.0,5.127611458108981
ID,total,2011.0,1583930.0,Idaho,83574.0,18.95242539545792
ID,under18,2010.0,428961.0,Idaho,83574.0,5.132708737167062
ID,total,2010.0,1570718.0,Idaho,83574.0,18.79433795199464
ID,total,2013.0,1612136.0,Idaho,83574.0,19.289922703233064
ID,total,2009.0,1554439.0,Idaho,83574.0,18.599552492401944
ID,under18,2009.0,426076.0,Idaho,83574.0,5.098188431808936
ID,under18,2013.0,427781.0,Idaho,83574.0,5.118589513485055
ID,total,2007.0,1505105.0,Idaho,83574.0,18.009249288056093
ID,under18,2007.0,415024.0,Idaho,83574.0,4.965946346950008
ID,total,2008.0,1534320.0,Idaho,83574.0,18.358819728623736
ID,under18,2008.0,422347.0,Idaho,83574.0,5.053569291885036
ID,total,2005.0,1428241.0,Idaho,83574.0,17.089537415942758
ID,under18,2005.0,394651.0,Idaho,83574.0,4.7221743604470285
ID,total,2006.0,1468669.0,Idaho,83574.0,17.573276377820854
ID,under18,2006.0,404753.0,Idaho,83574.0,4.843049273697561
ID,total,2003.0,1363380.0,Idaho,83574.0,16.31344676574054
ID,under18,2003.0,379241.0,Idaho,83574.0,4.537786871515064
ID,total,2004.0,1391802.0,Idaho,83574.0,16.65352860937612
ID,under18,2004.0,384692.0,Idaho,83574.0,4.603010505659655
ID,total,2001.0,1319962.0,Idaho,83574.0,15.793931126905496
ID,under18,2001.0,373145.0,Idaho,83574.0,4.4648455261205635
ID,total,2002.0,1340372.0,Idaho,83574.0,16.038145834829013
ID,under18,2002.0,375986.0,Idaho,83574.0,4.498839351951564
ID,total,1999.0,1275674.0,Idaho,83574.0,15.264005551965923
ID,under18,1999.0,366689.0,Idaho,83574.0,4.387596620958671
ID,total,2000.0,1299430.0,Idaho,83574.0,15.548256634838586
ID,under18,2000.0,370430.0,Idaho,83574.0,4.432359346208151
ID,total,1997.0,1228520.0,Idaho,83574.0,14.69978701510039
ID,under18,1997.0,357779.0,Idaho,83574.0,4.2809845167157246
ID,under18,1998.0,362189.0,Idaho,83574.0,4.333752123866274
ID,total,1998.0,1252330.0,Idaho,83574.0,14.984684231938163
ID,under18,1996.0,353824.0,Idaho,83574.0,4.233661186493407
ID,total,1996.0,1203083.0,Idaho,83574.0,14.395422021202766
ID,total,1995.0,1177322.0,Idaho,83574.0,14.08718022351449
ID,under18,1995.0,349248.0,Idaho,83574.0,4.178907315672339
ID,under18,1992.0,324972.0,Idaho,83574.0,3.8884342020245533
ID,total,1992.0,1071685.0,Idaho,83574.0,12.823186636992366
ID,total,1993.0,1108768.0,Idaho,83574.0,13.266901189365113
ID,under18,1993.0,333838.0,Idaho,83574.0,3.994519826740374
ID,under18,1994.0,344242.0,Idaho,83574.0,4.119008304017996
ID,total,1994.0,1145140.0,Idaho,83574.0,13.702108311197263
ID,total,1991.0,1041316.0,Idaho,83574.0,12.459808074281476
ID,under18,1991.0,316732.0,Idaho,83574.0,3.789838945126475
ID,under18,1990.0,313373.0,Idaho,83574.0,3.74964701940795
ID,total,1990.0,1012384.0,Idaho,83574.0,12.113623854308756
IL,under18,1990.0,2940837.0,Illinois,57918.0,50.775872785662486
IL,total,1990.0,11453316.0,Illinois,57918.0,197.75054387237128
IL,total,1991.0,11568964.0,Illinois,57918.0,199.74729790393314
IL,under18,1991.0,2988715.0,Illinois,57918.0,51.602524258434336
IL,under18,1994.0,3110938.0,Illinois,57918.0,53.71280085638316
IL,total,1994.0,11912585.0,Illinois,57918.0,205.6801857798957
IL,total,1993.0,11809579.0,Illinois,57918.0,203.90170586000897
IL,under18,1993.0,3066541.0,Illinois,57918.0,52.946251597085535
IL,under18,1992.0,3033427.0,Illinois,57918.0,52.374512241444805
IL,total,1992.0,11694184.0,Illinois,57918.0,201.90932007320694
IL,total,1995.0,12008437.0,Illinois,57918.0,207.33514624123762
IL,under18,1995.0,3152984.0,Illinois,57918.0,54.438758244414515
IL,under18,1996.0,3192916.0,Illinois,57918.0,55.1282157533064
IL,total,1996.0,12101997.0,Illinois,57918.0,208.95053351289755
IL,under18,1998.0,3225252.0,Illinois,57918.0,55.68652232466591
IL,total,1998.0,12271847.0,Illinois,57918.0,211.8831278704375
IL,total,1997.0,12185715.0,Illinois,57918.0,210.3959908836631
IL,under18,1997.0,3222114.0,Illinois,57918.0,55.63234227701233
IL,total,2000.0,12434161.0,Illinois,57918.0,214.685607237819
IL,under18,2000.0,3244944.0,Illinois,57918.0,56.02652025277116
IL,total,1999.0,12359020.0,Illinois,57918.0,213.38823854414863
IL,under18,1999.0,3240034.0,Illinois,57918.0,55.94174522600918
IL,total,2002.0,12525556.0,Illinois,57918.0,216.26361407507164
IL,under18,2002.0,3238362.0,Illinois,57918.0,55.912876825857246
IL,total,2001.0,12488445.0,Illinois,57918.0,215.6228633585414
IL,under18,2001.0,3243617.0,Illinois,57918.0,56.003608550018996
IL,total,2004.0,12589773.0,Illinois,57918.0,217.3723712835388
IL,under18,2004.0,3211599.0,Illinois,57918.0,55.45079249974101
IL,total,2003.0,12556006.0,Illinois,57918.0,216.78935736731242
IL,under18,2003.0,3225547.0,Illinois,57918.0,55.69161573258745
IL,total,2006.0,12643955.0,Illinois,57918.0,218.30786629372562
IL,under18,2006.0,3181246.0,Illinois,57918.0,54.92672398908802
IL,total,2005.0,12609903.0,Illinois,57918.0,217.71993162747333
IL,under18,2005.0,3197318.0,Illinois,57918.0,55.20421975896958
IL,total,2008.0,12747038.0,Illinois,57918.0,220.08767567940882
IL,under18,2008.0,3153401.0,Illinois,57918.0,54.44595807866294
IL,total,2007.0,12695866.0,Illinois,57918.0,219.2041506958113
IL,under18,2007.0,3170134.0,Illinois,57918.0,54.73486653544666
IL,under18,2013.0,3023307.0,Illinois,57918.0,52.19978245105148
IL,total,2009.0,12796778.0,Illinois,57918.0,220.94647605234988
IL,under18,2009.0,3138406.0,Illinois,57918.0,54.18705756414241
IL,total,2013.0,12882135.0,Illinois,57918.0,222.42023205221176
IL,total,2010.0,12839695.0,Illinois,57918.0,221.68747194309196
IL,under18,2010.0,3122092.0,Illinois,57918.0,53.90538347318623
IL,total,2011.0,12855970.0,Illinois,57918.0,221.96847266825512
IL,under18,2011.0,3089833.0,Illinois,57918.0,53.34840636762319
IL,under18,2012.0,3057042.0,Illinois,57918.0,52.78224386201181
IL,total,2012.0,12868192.0,Illinois,57918.0,222.17949514831312
IN,total,2012.0,6537782.0,Indiana,36420.0,179.51076331685886
IN,under18,2012.0,1589655.0,Indiana,36420.0,43.647858319604616
IN,under18,2011.0,1598091.0,Indiana,36420.0,43.87948929159802
IN,total,2011.0,6516336.0,Indiana,36420.0,178.92191103789128
IN,under18,2010.0,1605883.0,Indiana,36420.0,44.093437671609
IN,total,2010.0,6489965.0,Indiana,36420.0,178.19783086216364
IN,total,2013.0,6570902.0,Indiana,36420.0,180.4201537616694
IN,total,2009.0,6459325.0,Indiana,36420.0,177.35653487095001
IN,under18,2009.0,1609704.0,Indiana,36420.0,44.19835255354201
IN,under18,2013.0,1586027.0,Indiana,36420.0,43.548242723778145
IN,total,2007.0,6379599.0,Indiana,36420.0,175.1674629324547
IN,under18,2007.0,1609494.0,Indiana,36420.0,44.19258649093904
IN,total,2008.0,6424806.0,Indiana,36420.0,176.40873146622735
IN,under18,2008.0,1611494.0,Indiana,36420.0,44.24750137287205
IN,total,2005.0,6278616.0,Indiana,36420.0,172.39472817133444
IN,under18,2005.0,1593898.0,Indiana,36420.0,43.76436024162548
IN,total,2006.0,6332669.0,Indiana,36420.0,173.87888522789677
IN,under18,2006.0,1603107.0,Indiana,36420.0,44.017215815486
IN,total,2003.0,6196638.0,Indiana,36420.0,170.14382207578254
IN,under18,2003.0,1582560.0,Indiana,36420.0,43.45304777594728
IN,total,2004.0,6233007.0,Indiana,36420.0,171.14242174629325
IN,under18,2004.0,1586281.0,Indiana,36420.0,43.55521691378364
IN,total,2001.0,6127760.0,Indiana,36420.0,168.2526084568918
IN,under18,2001.0,1579527.0,Indiana,36420.0,43.36976935749588
IN,total,2002.0,6155967.0,Indiana,36420.0,169.02710049423393
IN,under18,2002.0,1580814.0,Indiana,36420.0,43.40510708401977
IN,total,1999.0,6044970.0,Indiana,36420.0,165.97940691927514
IN,under18,1999.0,1566079.0,Indiana,36420.0,43.00052169137837
IN,total,2000.0,6091866.0,Indiana,36420.0,167.2670510708402
IN,under18,2000.0,1574989.0,Indiana,36420.0,43.245167490389896
IN,total,1997.0,5955267.0,Indiana,36420.0,163.516392092257
IN,under18,1997.0,1539270.0,Indiana,36420.0,42.26441515650741
IN,under18,1998.0,1551960.0,Indiana,36420.0,42.612850082372326
IN,total,1998.0,5998881.0,Indiana,36420.0,164.71392092257003
IN,under18,1996.0,1517961.0,Indiana,36420.0,41.67932454695222
IN,total,1996.0,5906013.0,Indiana,36420.0,162.16400329489292
IN,total,1995.0,5851459.0,Indiana,36420.0,160.66609006040636
IN,under18,1995.0,1507916.0,Indiana,36420.0,41.40351455244371
IN,under18,1992.0,1461650.0,Indiana,36420.0,40.13316858868753
IN,total,1992.0,5674547.0,Indiana,36420.0,155.8085392641406
IN,total,1993.0,5739019.0,Indiana,36420.0,157.5787753981329
IN,under18,1993.0,1473007.0,Indiana,36420.0,40.4450027457441
IN,under18,1994.0,1491802.0,Indiana,36420.0,40.961065348709504
IN,total,1994.0,5793526.0,Indiana,36420.0,159.075398132894
IN,total,1991.0,5616388.0,Indiana,36420.0,154.2116419549698
IN,under18,1991.0,1450759.0,Indiana,36420.0,39.83412959912136
IN,under18,1990.0,1437209.0,Indiana,36420.0,39.46208127402526
